0,0,0,0,1
0,0,0,1,-6.601471
1,0,1,0,1
0,0,1,0,-7.697140
1,0,1,1,-6.601471
2,0,2,0,1
1,0,2,0,-7.697140
2,0,2,1,-6.823108
3,0,3,0,1
2,0,3,0,-7.904247
3,0,3,1,-6.601471
4,0,4,0,1
3,0,4,0,-7.904247
4,0,4,1,-6.823108
5,0,5,0,1
4,0,5,0,-7.904247
5,0,5,1,-6.168179
6,0,6,0,1
5,0,6,0,-7.904247
6,0,6,1,3.944842
7,0,7,0,1
6,0,7,0,-7.286213
7,0,7,1,3.480617
8,0,8,0,1
7,0,8,0,-6.990033
8,0,8,1,3.894127
9,0,9,0,1
8,0,9,0,-1.297912
9,0,9,1,-2.321484
10,0,10,0,1
9,0,10,0,-6.823108
10,0,10,1,-2.703370
11,0,11,0,1
10,0,11,0,-7.404247
11,0,11,1,-3.184094
12,0,12,0,1
11,0,12,0,-6.823108
12,0,12,1,-3.404247
13,0,13,0,1
12,0,13,0,-6.823108
13,0,13,1,-2.573295
14,0,14,0,1
13,0,14,0,-7.697140
14,0,14,1,-3.184094
15,0,15,0,1
14,0,15,0,-6.823108
16,0,16,0,1
15,0,16,0,-7.697140
17,0,17,0,1
16,0,17,0,-6.823108
18,0,18,0,1
17,0,18,0,-5.854737
19,0,19,0,1
18,0,19,0,-7.286213
20,0,20,0,1
19,0,20,0,-7.697140
21,0,21,0,1
20,0,21,0,-7.697140
22,0,22,0,1
21,0,22,0,-7.904247
23,0,23,0,1
22,0,23,0,-7.697140
24,0,24,0,1
23,0,24,0,-6.342694
25,0,25,0,1
24,0,25,0,-6.823108
26,0,26,0,1
25,0,26,0,-7.286213
27,0,27,0,1
26,0,27,0,-7.697140
0,1,0,1,1
0,1,0,2,-7.904247
1,1,1,1,1
0,1,1,1,-7.697140
1,1,1,2,-7.404247
2,1,2,1,1
1,1,2,1,-7.286213
2,1,2,2,-6.904247
3,1,3,1,1
2,1,3,1,-6.823108
3,1,3,2,-7.404247
4,1,4,1,1
3,1,4,1,-7.697140
4,1,4,2,-7.904247
5,1,5,1,1
4,1,5,1,-7.286213
5,1,5,2,2.366083
6,1,6,1,1
5,1,6,1,2.190563
6,1,6,2,-7.697140
7,1,7,1,1
6,1,7,1,-7.697140
7,1,7,2,-6.990033
8,1,8,1,1
7,1,8,1,-6.823108
8,1,8,2,-6.823108
9,1,9,1,1
8,1,9,1,-7.904247
9,1,9,2,-6.282927
10,1,10,1,1
9,1,10,1,-7.404247
10,1,10,2,-7.286213
11,1,11,1,1
10,1,11,1,-7.904247
11,1,11,2,-7.286213
12,1,12,1,1
11,1,12,1,-7.904247
13,1,13,1,1
12,1,13,1,-6.823108
14,1,14,1,1
13,1,14,1,-7.286213
0,2,0,2,1
0,2,0,3,-7.404247
1,2,1,2,1
0,2,1,2,-7.286213
1,2,1,3,-5.904247
2,2,2,2,1
1,2,2,2,-6.823108
2,2,2,3,8.514677
3,2,3,2,1
2,2,3,2,-7.286213
4,2,4,2,1
3,2,4,2,-6.342694
5,2,5,2,1
4,2,5,2,3.678799
6,2,6,2,1
5,2,6,2,-7.904247
7,2,7,2,1
6,2,7,2,-7.404247
8,2,8,2,1
7,2,8,2,-7.404247
9,2,9,2,1
8,2,9,2,-6.342694
10,2,10,2,1
9,2,10,2,-7.286213
11,2,11,2,1
10,2,11,2,-7.286213
0,3,0,3,1
1,3,1,3,1
0,3,1,3,-6.990033
2,3,2,3,1
1,3,2,3,7.407141
