0,0,0,0,1
0,0,0,1,-5.720090
1,0,1,0,1
0,0,1,0,-6.669473
1,0,1,1,-5.720090
2,0,2,0,1
1,0,2,0,-6.669473
2,0,2,1,-5.912136
3,0,3,0,1
2,0,3,0,-6.848929
3,0,3,1,-5.720090
4,0,4,0,1
3,0,4,0,-6.848929
4,0,4,1,-5.912136
5,0,5,0,1
4,0,5,0,-6.848929
5,0,5,1,-5.344648
6,0,6,0,1
5,0,6,0,-6.848929
6,0,6,1,3.418155
7,0,7,0,1
6,0,7,0,-6.313410
7,0,7,1,3.015910
8,0,8,0,1
7,0,8,0,-6.056774
8,0,8,1,3.374211
9,0,9,0,1
8,0,9,0,-1.124624
9,0,9,1,-2.011536
10,0,10,0,1
9,0,10,0,-5.912136
10,0,10,1,-2.342435
11,0,11,0,1
10,0,11,0,-6.415685
11,0,11,1,-2.758976
12,0,12,0,1
11,0,12,0,-5.912136
12,0,12,1,-2.949736
13,0,13,0,1
12,0,13,0,-5.912136
13,0,13,1,-2.229727
14,0,14,0,1
13,0,14,0,-6.669473
14,0,14,1,-2.758976
15,0,15,0,1
14,0,15,0,-5.912136
16,0,16,0,1
15,0,16,0,-6.669473
17,0,17,0,1
16,0,17,0,-5.912136
18,0,18,0,1
17,0,18,0,-5.073055
19,0,19,0,1
18,0,19,0,-6.313410
20,0,20,0,1
19,0,20,0,-6.669473
21,0,21,0,1
20,0,21,0,-6.669473
22,0,22,0,1
21,0,22,0,-6.848929
23,0,23,0,1
22,0,23,0,-6.669473
24,0,24,0,1
23,0,24,0,-5.495863
25,0,25,0,1
24,0,25,0,-5.912136
26,0,26,0,1
25,0,26,0,-6.313410
27,0,27,0,1
26,0,27,0,-6.669473
0,1,0,1,1
0,1,0,2,-6.848929
1,1,1,1,1
0,1,1,1,-6.669473
1,1,1,2,-6.415685
2,1,2,1,1
1,1,2,1,-6.313410
2,1,2,2,-5.982441
3,1,3,1,1
2,1,3,1,-5.912136
3,1,3,2,-6.415685
4,1,4,1,1
3,1,4,1,-6.669473
4,1,4,2,-6.848929
5,1,5,1,1
4,1,5,1,-6.313410
5,1,5,2,2.050180
6,1,6,1,1
5,1,6,1,1.898095
6,1,6,2,-6.669473
7,1,7,1,1
6,1,7,1,-6.669473
7,1,7,2,-6.056774
8,1,8,1,1
7,1,8,1,-5.912136
8,1,8,2,-5.912136
9,1,9,1,1
8,1,9,1,-6.848929
9,1,9,2,-5.444075
10,1,10,1,1
9,1,10,1,-6.415685
10,1,10,2,-6.313410
11,1,11,1,1
10,1,11,1,-6.848929
11,1,11,2,-6.313410
12,1,12,1,1
11,1,12,1,-6.848929
13,1,13,1,1
12,1,13,1,-5.912136
14,1,14,1,1
13,1,14,1,-6.313410
0,2,0,2,1
0,2,0,3,-6.415685
1,2,1,2,1
0,2,1,2,-6.313410
1,2,1,3,-5.115954
2,2,2,2,1
1,2,2,2,-5.912136
2,2,2,3,7.377859
3,2,3,2,1
2,2,3,2,-6.313410
4,2,4,2,1
3,2,4,2,-5.495863
5,2,5,2,1
4,2,5,2,3.187632
6,2,6,2,1
5,2,6,2,-6.848929
7,2,7,2,1
6,2,7,2,-6.415685
8,2,8,2,1
7,2,8,2,-6.415685
9,2,9,2,1
8,2,9,2,-5.495863
10,2,10,2,1
9,2,10,2,-6.313410
11,2,11,2,1
10,2,11,2,-6.313410
0,3,0,3,1
1,3,1,3,1
0,3,1,3,-6.056774
2,3,2,3,1
1,3,2,3,6.418193
