0,0,0,0,1
0,0,0,1,-12.435133
1,0,1,0,1
0,0,1,0,-13.807477
1,0,1,1,-12.435133
2,0,2,0,1
1,0,2,0,-13.807477
2,0,2,1,-12.712737
3,0,3,0,1
2,0,3,0,-14.066882
3,0,3,1,-12.435133
4,0,4,0,1
3,0,4,0,-14.066882
4,0,4,1,-12.712737
5,0,5,0,1
4,0,5,0,-14.066882
5,0,5,1,-11.892427
6,0,6,0,1
5,0,6,0,-14.066882
6,0,6,1,8.274423
7,0,7,0,1
6,0,7,0,-13.292784
7,0,7,1,7.091303
8,0,8,0,1
7,0,8,0,-12.921814
8,0,8,1,8.300023
9,0,9,0,1
8,0,9,0,4.105056
9,0,9,1,-9.923696
10,0,10,0,1
9,0,10,0,-12.712737
10,0,10,1,-10.264823
11,0,11,0,1
10,0,11,0,-13.292784
11,0,11,1,-11.041456
12,0,12,0,1
11,0,12,0,-14.066882
12,0,12,1,-11.320634
13,0,13,0,1
12,0,13,0,-13.807477
13,0,13,1,-11.320634
14,0,14,0,1
13,0,14,0,-12.111010
14,0,14,1,-11.320634
15,0,15,0,1
14,0,15,0,-12.111010
15,0,15,1,-11.499835
16,0,16,0,1
15,0,16,0,-13.292784
16,0,16,1,-11.320634
17,0,17,0,1
16,0,17,0,-14.066882
17,0,17,1,-11.041456
18,0,18,0,1
17,0,18,0,-12.712737
18,0,18,1,-11.499835
19,0,19,0,1
18,0,19,0,-11.499835
19,0,19,1,-8.154808
20,0,20,0,1
19,0,20,0,-13.807477
21,0,21,0,1
20,0,21,0,-13.807477
22,0,22,0,1
21,0,22,0,-12.111010
23,0,23,0,1
22,0,23,0,-14.066882
24,0,24,0,1
23,0,24,0,-10.133908
25,0,25,0,1
24,0,25,0,-13.292784
26,0,26,0,1
25,0,26,0,-13.292784
27,0,27,0,1
26,0,27,0,-13.807477
28,0,28,0,1
27,0,28,0,-13.292784
0,1,0,1,1
0,1,0,2,-14.066882
1,1,1,1,1
0,1,1,1,-13.807477
1,1,1,2,-13.440623
2,1,2,1,1
1,1,2,1,-13.292784
2,1,2,2,-12.814365
3,1,3,1,1
2,1,3,1,-12.712737
3,1,3,2,-13.440623
4,1,4,1,1
3,1,4,1,-13.807477
4,1,4,2,-14.066882
5,1,5,1,1
4,1,5,1,-13.292784
5,1,5,2,6.874177
6,1,6,1,1
5,1,6,1,6.039712
6,1,6,2,-10.732333
7,1,7,1,1
6,1,7,1,-12.712737
7,1,7,2,-8.919321
8,1,8,1,1
7,1,8,1,-11.499835
8,1,8,2,-9.801904
9,1,9,1,1
8,1,9,1,-14.066882
9,1,9,2,-10.177125
10,1,10,1,1
9,1,10,1,-12.712737
10,1,10,2,-9.683071
11,1,11,1,1
10,1,11,1,-14.066882
12,1,12,1,1
11,1,12,1,-11.499835
13,1,13,1,1
12,1,13,1,-12.712737
14,1,14,1,1
13,1,14,1,-14.066882
15,1,15,1,1
14,1,15,1,-12.712737
16,1,16,1,1
15,1,16,1,-11.499835
17,1,17,1,1
16,1,17,1,-11.499835
18,1,18,1,1
17,1,18,1,-13.807477
19,1,19,1,1
18,1,19,1,-10.883758
0,2,0,2,1
0,2,0,3,-13.440623
1,2,1,2,1
0,2,1,2,-13.292784
1,2,1,3,-11.561847
2,2,2,2,1
1,2,2,2,-12.712737
2,2,2,3,8.881154
3,2,3,2,1
2,2,3,2,-13.292784
3,2,3,3,10.853303
4,2,4,2,1
3,2,4,2,-12.111010
5,2,5,2,1
4,2,5,2,8.554474
6,2,6,2,1
5,2,6,2,-11.499835
7,2,7,2,1
6,2,7,2,-11.320634
8,2,8,2,1
7,2,8,2,-12.712737
9,2,9,2,1
8,2,9,2,-9.022127
10,2,10,2,1
9,2,10,2,-9.923696
0,3,0,3,1
0,3,0,4,11.097772
1,3,1,3,1
0,3,1,3,-12.921814
1,3,1,4,12.475230
2,3,2,3,1
1,3,2,3,7.501525
3,3,3,3,1
2,3,3,3,-11.499835
0,4,0,4,1
0,4,0,5,-11.561847
1,4,1,4,1
0,4,1,4,-11.499835
0,5,0,5,1
